0,1,2,3,4,5,6,7,8,9
0.7816814764183185,0.7676486671223512,0.6671228350045579,0.7703588516746411,0.6465672835275302,0.7089635984233713,0.6075998142989787,0.5730350510677809,0.652028357159597,0.7595456636760984
0.685209614946457,0.7990749601275917,0.5722128532360986,0.9058737753474595,0.7692072195567741,0.6674704382100627,0.6073375116063138,0.6125580315691737,0.5367635340988985,0.7138049229353578
0.7637867395762132,0.6151093892433911,0.656521194165907,0.8703941672362725,0.6225428375599725,0.6480825411546488,0.6142676415970288,0.5494082493555191,0.5263487227560347,0.6659236254888429
0.7361050353155616,0.6588776207839564,0.6492069279854148,0.5387423103212576,0.822486863148275,0.712964293994899,0.6152889972144846,0.5030032809936724,0.5342137333020858,0.6201794340924776
0.7999350649350649,0.6890405651777576,0.64549669628617,0.4980792891319208,0.7573040895590588,0.778329469047067,0.7221251160631383,0.4787672838059527,0.6155141476880608,0.6734345525649874
0.7825244930508088,0.5858078851412946,0.7192230576441103,0.668835725677831,0.7299702992917523,0.7486424762346395,0.7119568245125348,0.5239582845090227,0.6040361168622038,0.5916896710374971
0.8659785828206881,0.6075558340929809,0.8018603326498064,0.8268734292894677,0.7835618003198538,0.70341061905866,0.7669336118848653,0.5858823529411764,0.6109650333563378,0.6785257142857143
0.8360150375939849,0.6867582041932543,0.9558179539758487,0.8683618917066485,0.8192175005711675,0.7048829121261303,0.7525116063138347,0.6310464026247949,0.6571313549574419,0.6533577142857143
0.8687457279562543,0.6660562898814949,0.8315948963317384,0.8024194653872515,0.7050950614421516,0.7059309065615582,0.7188927576601671,0.6957897820482775,0.6833747412008282,0.5881977142857143
0.7097003873319663,0.652894257064722,0.8323775347459559,0.7919065570025132,0.7146580106654301,0.695408068629724,0.6355884401114207,0.6900316381532692,0.6824005060961583,0.5578342857142857
0.7676486671223512,0.6671228350045579,0.7703588516746411,0.6465672835275302,0.7089635984233713,0.6075998142989787,0.5730350510677809,0.652028357159597,0.7595456636760984,0.5243280000000001
0.7990749601275917,0.5722128532360986,0.9058737753474595,0.7692072195567741,0.6674704382100627,0.6073375116063138,0.6125580315691737,0.5367635340988985,0.7138049229353578,0.58832
