left,top,right,bottom,newID,OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,Shape_Leng,Shape_Area
-120.501341237409804,40.255423716625806,-120.401341237409810,40.155423716625805,"827",32289,"2004",2004/05/04 00:00:00.000,2004/05/10 00:00:00.000,7884.627035583885117,2294285.486076530534774
-120.501341237409804,40.255423716625806,-120.401341237409810,40.155423716625805,"827",35842,"2006",2006/08/24 00:00:00.000,2006/08/24 00:00:00.000,14432.595183940282368,847620.903964764554985
-120.501341237409804,40.255423716625806,-120.401341237409810,40.155423716625805,"827",37377,"2006",2006/08/13 00:00:00.000,2006/08/15 00:00:00.000,1355.889325709127434,111033.663032134936657
-120.501341237409804,40.255423716625806,-120.401341237409810,40.155423716625805,"827",22235,"2007",2007/07/05 00:00:00.000,2007/07/21 00:00:00.000,71550.437369551407755,90374085.974391028285027
-120.501341237409804,40.255423716625806,-120.401341237409810,40.155423716625805,"827",40850,"2015",2015/07/02 00:00:00.000,2015/07/05 00:00:00.000,4348.270364162430269,57911.729893879237352
-120.301341237409801,40.255423716625806,-120.201341237409807,40.155423716625805,"829",21982,"2007",2007/06/01 00:00:00.000,2007/06/04 00:00:00.000,7971.953495164875676,2094502.879303451394662
-124.201341237409807,40.155423716625805,-124.101341237409812,40.055423716625803,"832",36656,"2003",2003/09/04 00:00:00.000,2003/10/07 00:00:00.000,37063.497001160947548,47729951.197327025234699
-124.201341237409807,40.155423716625805,-124.101341237409812,40.055423716625803,"832",40968,"2015",2015/08/18 00:00:00.000,2015/10/01 00:00:00.000,5529.586035009311672,590453.612705137347803
-124.101341237409798,40.155423716625805,-124.001341237409804,40.055423716625803,"833",36661,"2003",2003/09/03 00:00:00.000,2003/09/10 00:00:00.000,4458.832618067805925,861510.067344540730119
-124.101341237409798,40.155423716625805,-124.001341237409804,40.055423716625803,"833",38023,"2008",2008/06/21 00:00:00.000,2008/08/01 00:00:00.000,10337.726696564408485,4336811.843141520395875
-124.101341237409798,40.155423716625805,-124.001341237409804,40.055423716625803,"833",38446,"2009",2009/10/01 00:00:00.000,2009/10/02 00:00:00.000,1797.677967474547813,110981.712219895911403
-124.101341237409798,40.155423716625805,-124.001341237409804,40.055423716625803,"833",40968,"2015",2015/08/18 00:00:00.000,2015/10/01 00:00:00.000,5529.586035009311672,590453.612705137347803
-124.001341237409804,40.155423716625805,-123.901341237409810,40.055423716625803,"834",38447,"2009",2009/08/25 00:00:00.000,2009/08/25 00:00:00.000,981.517420868329509,50622.652367377144401
-123.801341237409801,40.155423716625805,-123.701341237409807,40.055423716625803,"836",40969,"2015",2015/07/28 00:00:00.000,2015/07/30 00:00:00.000,1414.043763217245896,64171.602136548601266
-123.801341237409801,40.155423716625805,-123.701341237409807,40.055423716625803,"836",41957,"2017",2017/03/08 00:00:00.000,2017/08/08 00:00:00.000,3147.041982764721979,215951.299509896285599
-123.701341237409807,40.155423716625805,-123.601341237409812,40.055423716625803,"837",38453,"2009",2009/09/11 00:00:00.000,2009/09/11 00:00:00.000,3800.208533775027718,574511.778948494931683
-123.601341237409798,40.155423716625805,-123.501341237409804,40.055423716625803,"838",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-123.501341237409804,40.155423716625805,-123.401341237409810,40.055423716625803,"839",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-123.401341237409810,40.155423716625805,-123.301341237409801,40.055423716625803,"840",38311,"2008",2008/06/21 00:00:00.000,2008/06/26 00:00:00.000,837.621799893040588,42659.912449805735378
-123.401341237409810,40.155423716625805,-123.301341237409801,40.055423716625803,"840",38316,"2008",2008/06/21 00:00:00.000,2008/06/26 00:00:00.000,11158.327816784802053,3875037.292278713546693
-123.401341237409810,40.155423716625805,-123.301341237409801,40.055423716625803,"840",41834,"2017",2017/08/07 00:00:00.000,2017/08/22 00:00:00.000,24936.393801663285558,12707531.794326754286885
-123.401341237409810,40.155423716625805,-123.301341237409801,40.055423716625803,"840",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-123.301341237409801,40.155423716625805,-123.201341237409807,40.055423716625803,"841",38316,"2008",2008/06/21 00:00:00.000,2008/06/26 00:00:00.000,11158.327816784802053,3875037.292278713546693
-123.301341237409801,40.155423716625805,-123.201341237409807,40.055423716625803,"841",41834,"2017",2017/08/07 00:00:00.000,2017/08/22 00:00:00.000,24936.393801663285558,12707531.794326754286885
-123.301341237409801,40.155423716625805,-123.201341237409807,40.055423716625803,"841",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",38289,"2008",2008/06/21 00:00:00.000,2008/11/20 00:00:00.000,125185.280290415816125,129227739.832459256052971
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",38298,"2008",2008/06/21 00:00:00.000,2008/06/30 00:00:00.000,4257.483890673081987,935475.141589483362623
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",38312,"2008",2008/06/21 00:00:00.000,2008/06/30 00:00:00.000,2547.175408825037721,124774.806832304573618
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",38315,"2008",2008/06/21 00:00:00.000,2008/07/10 00:00:00.000,875.205285389727010,40090.221294290895457
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",38317,"2008",2008/06/21 00:00:00.000,2008/07/10 00:00:00.000,2397.318226813767978,247072.171106865105685
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",38319,"2008",2008/06/21 00:00:00.000,2008/07/10 00:00:00.000,1686.427485705230310,120743.581094995417516
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",39409,"2012",2012/08/18 00:00:00.000,2012/09/01 00:00:00.000,836.542170959472969,51811.529461286409060
-123.201341237409807,40.155423716625805,-123.101341237409812,40.055423716625803,"842",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",38282,"2008",2008/06/21 00:00:00.000,2008/08/23 00:00:00.000,98898.924541391650564,124076692.787061020731926
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",38287,"2008",2008/06/21 00:00:00.000,2008/07/05 00:00:00.000,49156.505709399585612,25590286.383742541074753
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",38288,"2008",2008/06/22 00:00:00.000,2008/06/25 00:00:00.000,95674.947606302768691,58857494.648373924195766
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",38289,"2008",2008/06/21 00:00:00.000,2008/11/20 00:00:00.000,125185.280290415816125,129227739.832459256052971
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",42716,"2019",2019/06/16 00:00:00.000,2019/09/23 00:00:00.000,1738.727309076562960,95475.233777038651169
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",42718,"2019",2019/09/05 00:00:00.000,2019/09/23 00:00:00.000,8681.167425293670021,1621708.299460528418422
-123.101341237409798,40.155423716625805,-123.001341237409804,40.055423716625803,"843",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",37423,"2006",2006/06/26 00:00:00.000,2006/11/27 00:00:00.000,9524.836869223705435,5046092.134576556272805
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",22105,"2007",2007/08/29 00:00:00.000,2007/09/09 00:00:00.000,6508.684235643038846,2417912.537346601486206
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",38282,"2008",2008/06/21 00:00:00.000,2008/08/23 00:00:00.000,98898.924541391650564,124076692.787061020731926
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",38287,"2008",2008/06/21 00:00:00.000,2008/07/05 00:00:00.000,49156.505709399585612,25590286.383742541074753
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",38288,"2008",2008/06/22 00:00:00.000,2008/06/25 00:00:00.000,95674.947606302768691,58857494.648373924195766
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",38289,"2008",2008/06/21 00:00:00.000,2008/11/20 00:00:00.000,125185.280290415816125,129227739.832459256052971
-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",30856,"2004",2004/04/07 00:00:00.000,2004/04/13 00:00:00.000,5527.969485007319236,1172657.038909743539989
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",37423,"2006",2006/06/26 00:00:00.000,2006/11/27 00:00:00.000,9524.836869223705435,5046092.134576556272805
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",38275,"2008",2008/06/22 00:00:00.000,2008/07/01 00:00:00.000,18942.708087315346347,3839331.474839512724429
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",38278,"2008",2008/06/25 00:00:00.000,2008/09/15 00:00:00.000,1867.616403534024812,241057.959190656460123
