OBJECTID,YEAR_,left,top,right,bottom,newID
37408,"2006",-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867"
37409,"2006",-120.701341237409807,40.255423716625806,-120.601341237409812,40.155423716625805,"825"
37409,"2006",-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867"
37410,"2006",-120.701341237409807,40.255423716625806,-120.601341237409812,40.155423716625805,"825"
37410,"2006",-120.601341237409798,40.255423716625806,-120.501341237409804,40.155423716625805,"826"
37411,"2006",-123.001341237409804,39.755423716625806,-122.901341237409810,39.655423716625805,"1006"
37411,"2006",-122.901341237409810,39.755423716625806,-122.801341237409801,39.655423716625805,"1007"
37411,"2006",-123.001341237409804,39.655423716625805,-122.901341237409810,39.555423716625803,"1045"
37411,"2006",-122.901341237409810,39.655423716625805,-122.801341237409801,39.555423716625803,"1046"
37423,"2006",-123.001341237409804,40.155423716625805,-122.901341237409810,40.055423716625803,"844"
37423,"2006",-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845"
37423,"2006",-123.001341237409804,40.055423716625810,-122.901341237409810,39.955423716625809,"886"
37423,"2006",-122.901341237409810,40.055423716625810,-122.801341237409801,39.955423716625809,"887"
37424,"2006",-123.001341237409804,40.055423716625810,-122.901341237409810,39.955423716625809,"886"
37425,"2006",-118.701341237409792,36.355423716625808,-118.601341237409798,36.255423716625806,"2590"
37426,"2006",-118.601341237409798,36.455423716625809,-118.501341237409804,36.355423716625808,"2534"
37426,"2006",-118.501341237409804,36.455423716625809,-118.401341237409810,36.355423716625808,"2535"
37426,"2006",-118.601341237409798,36.355423716625808,-118.501341237409804,36.255423716625806,"2591"
37426,"2006",-118.501341237409804,36.355423716625808,-118.401341237409810,36.255423716625806,"2592"
37427,"2006",-118.201341237409792,36.255423716625806,-118.101341237409798,36.155423716625805,"2652"
37427,"2006",-118.201341237409792,36.155423716625805,-118.101341237409798,36.055423716625803,"2709"
37428,"2006",-123.501341237409804,41.455423716625809,-123.401341237409810,41.355423716625808,"270"
37428,"2006",-123.601341237409798,41.355423716625808,-123.501341237409804,41.255423716625806,"312"
37428,"2006",-123.501341237409804,41.355423716625808,-123.401341237409810,41.255423716625806,"313"
37430,"2006",-123.801341237409801,41.655423716625805,-123.701341237409807,41.555423716625803,"182"
37431,"2006",-123.501341237409804,40.455423716625809,-123.401341237409810,40.355423716625808,"707"
37432,"2006",-123.601341237409798,40.755423716625806,-123.501341237409804,40.655423716625805,"571"
37433,"2006",-119.001341237409804,37.155423716625805,-118.901341237409810,37.055423716625803,"2159"
37434,"2006",-121.501341237409804,40.055423716625810,-121.401341237409810,39.955423716625809,"901"
37435,"2006",-120.001341237409804,35.155423716625805,-119.901341237409810,35.055423716625803,"3284"
37436,"2006",-119.001341237409804,34.855423716625808,-118.901341237409810,34.755423716625806,"3478"
37437,"2006",-119.201341237409792,34.755423716625806,-119.101341237409798,34.655423716625805,"3538"
37437,"2006",-119.101341237409798,34.755423716625806,-119.001341237409804,34.655423716625805,"3539"
37437,"2006",-119.001341237409804,34.755423716625806,-118.901341237409810,34.655423716625805,"3540"
37437,"2006",-118.901341237409795,34.755423716625806,-118.801341237409801,34.655423716625805,"3541"
37437,"2006",-118.801341237409801,34.755423716625806,-118.701341237409807,34.655423716625805,"3542"
37437,"2006",-119.201341237409792,34.655423716625805,-119.101341237409798,34.555423716625803,"3601"
37437,"2006",-119.101341237409798,34.655423716625805,-119.001341237409804,34.555423716625803,"3602"
37437,"2006",-119.001341237409804,34.655423716625805,-118.901341237409810,34.555423716625803,"3603"
37437,"2006",-118.901341237409795,34.655423716625805,-118.801341237409801,34.555423716625803,"3604"
37437,"2006",-118.801341237409801,34.655423716625805,-118.701341237409807,34.555423716625803,"3605"
37437,"2006",-119.201341237409792,34.555423716625810,-119.101341237409798,34.455423716625809,"3665"
37437,"2006",-119.101341237409798,34.555423716625810,-119.001341237409804,34.455423716625809,"3666"
37437,"2006",-119.001341237409804,34.555423716625810,-118.901341237409810,34.455423716625809,"3667"
37437,"2006",-118.901341237409795,34.555423716625810,-118.801341237409801,34.455423716625809,"3668"
37438,"2006",-121.001341237409804,41.855423716625808,-120.901341237409810,41.755423716625806,"124"
37439,"2006",-121.101341237409798,41.955423716625809,-121.001341237409804,41.855423716625808,"78"
37440,"2006",-123.001341237409804,40.055423716625810,-122.901341237409810,39.955423716625809,"886"
37441,"2006",-123.101341237409798,40.055423716625810,-123.001341237409804,39.955423716625809,"885"
37442,"2006",-117.601341237409798,34.355423716625808,-117.501341237409804,34.255423716625806,"3800"
37442,"2006",-117.501341237409804,34.355423716625808,-117.401341237409810,34.255423716625806,"3801"
37443,"2006",-117.101341237409798,34.355423716625808,-117.001341237409804,34.255423716625806,"3805"
37444,"2006",-117.301341237409801,34.355423716625808,-117.201341237409807,34.255423716625806,"3803"
37445,"2006",-117.101341237409798,33.955423716625809,-117.001341237409804,33.855423716625808,"4033"
37445,"2006",-117.001341237409804,33.955423716625809,-116.901341237409810,33.855423716625808,"4034"
37445,"2006",-116.901341237409795,33.955423716625809,-116.801341237409801,33.855423716625808,"4035"
37445,"2006",-116.801341237409801,33.955423716625809,-116.701341237409807,33.855423716625808,"4036"
37445,"2006",-117.101341237409798,33.855423716625808,-117.001341237409804,33.755423716625806,"4075"
37445,"2006",-117.001341237409804,33.855423716625808,-116.901341237409810,33.755423716625806,"4076"
37445,"2006",-116.901341237409795,33.855423716625808,-116.801341237409801,33.755423716625806,"4077"
37446,"2006",-116.801341237409801,33.955423716625809,-116.701341237409807,33.855423716625808,"4036"
37447,"2006",-116.601341237409798,33.955423716625809,-116.501341237409804,33.855423716625808,"4038"
37448,"2006",-116.901341237409795,33.655423716625805,-116.801341237409801,33.555423716625803,"4154"
37449,"2006",-119.401341237409795,34.855423716625808,-119.301341237409801,34.755423716625806,"3474"
37450,"2006",-121.601341237409798,37.755423716625806,-121.501341237409804,37.655423716625805,"1839"
37450,"2006",-121.501341237409804,37.755423716625806,-121.401341237409810,37.655423716625805,"1840"
37451,"2006",-121.401341237409795,37.555423716625810,-121.301341237409801,37.455423716625809,"1937"
37451,"2006",-121.301341237409801,37.555423716625810,-121.201341237409807,37.455423716625809,"1938"
37451,"2006",-121.401341237409795,37.455423716625809,-121.301341237409801,37.355423716625808,"1985"
37451,"2006",-121.301341237409801,37.455423716625809,-121.201341237409807,37.355423716625808,"1986"
37452,"2006",-121.501341237409804,37.455423716625809,-121.401341237409810,37.355423716625808,"1984"
37452,"2006",-121.401341237409795,37.455423716625809,-121.301341237409801,37.355423716625808,"1985"
37452,"2006",-121.301341237409801,37.455423716625809,-121.201341237409807,37.355423716625808,"1986"
37452,"2006",-121.501341237409804,37.355423716625808,-121.401341237409810,37.255423716625806,"2033"
37452,"2006",-121.401341237409795,37.355423716625808,-121.301341237409801,37.255423716625806,"2034"
37452,"2006",-121.301341237409801,37.355423716625808,-121.201341237409807,37.255423716625806,"2035"
37453,"2006",-121.201341237409807,37.455423716625809,-121.101341237409812,37.355423716625808,"1987"
37453,"2006",-121.201341237409807,37.355423716625808,-121.101341237409812,37.255423716625806,"2036"
37923,"2006",-120.001341237409804,38.355423716625808,-119.901341237409810,38.255423716625806,"1590"
37994,"2006",-120.101341237409798,37.855423716625808,-120.001341237409804,37.755423716625806,"1808"
37995,"2006",-120.101341237409798,37.855423716625808,-120.001341237409804,37.755423716625806,"1808"
37996,"2006",-119.801341237409801,38.455423716625809,-119.701341237409807,38.355423716625808,"1551"
39845,"2006",-121.101341237409798,41.955423716625809,-121.001341237409804,41.855423716625808,"78"
39950,"2006",-116.101341237409798,33.955423716625809,-116.001341237409804,33.855423716625808,"4043"
39951,"2006",-116.201341237409792,33.955423716625809,-116.101341237409798,33.855423716625808,"4042"
39951,"2006",-116.101341237409798,33.955423716625809,-116.001341237409804,33.855423716625808,"4043"
39952,"2006",-116.101341237409798,34.055423716625810,-116.001341237409804,33.955423716625809,"3994"
40278,"2006",-116.401341237409795,34.155423716625805,-116.301341237409801,34.055423716625803,"3929"
40284,"2006",-115.601341237409798,35.055423716625810,-115.501341237409804,34.955423716625809,"3389"
40286,"2006",-118.501341237409804,34.155423716625805,-118.401341237409810,34.055423716625803,"3908"
40288,"2006",-118.601341237409798,34.155423716625805,-118.501341237409804,34.055423716625803,"3907"
40289,"2006",-118.801341237409801,34.255423716625806,-118.701341237409807,34.155423716625805,"3841"
40290,"2006",-119.701341237409792,34.055423716625810,-119.601341237409798,33.955423716625809,"3959"
40291,"2006",-124.001341237409804,41.255423716625806,-123.901341237409810,41.155423716625805,"351"
40292,"2006",-121.601341237409798,41.755423716625806,-121.501341237409804,41.655423716625805,"162"
40547,"2006",-117.101341237409798,36.055423716625810,-117.001341237409804,35.955423716625809,"2778"
40547,"2006",-117.001341237409804,36.055423716625810,-116.901341237409810,35.955423716625809,"2779"
40548,"2006",-117.701341237409792,36.555423716625810,-117.601341237409798,36.455423716625809,"2487"
40549,"2006",-116.701341237409792,36.055423716625810,-116.601341237409798,35.955423716625809,"2782"
40550,"2006",-116.601341237409798,36.055423716625810,-116.501341237409804,35.955423716625809,"2783"
40550,"2006",-116.501341237409804,36.055423716625810,-116.401341237409810,35.955423716625809,"2784"
21945,"2007",-118.601341237409798,34.455423716625809,-118.501341237409804,34.355423716625808,"3734"
21945,"2007",-118.501341237409804,34.455423716625809,-118.401341237409810,34.355423716625808,"3735"
21946,"2007",-118.701341237409792,34.455423716625809,-118.601341237409798,34.355423716625808,"3733"
21946,"2007",-118.601341237409798,34.455423716625809,-118.501341237409804,34.355423716625808,"3734"
21947,"2007",-118.901341237409795,34.655423716625805,-118.801341237409801,34.555423716625803,"3604"
21947,"2007",-118.801341237409801,34.655423716625805,-118.701341237409807,34.555423716625803,"3605"
21947,"2007",-118.701341237409792,34.655423716625805,-118.601341237409798,34.555423716625803,"3606"
21947,"2007",-119.001341237409804,34.555423716625810,-118.901341237409810,34.455423716625809,"3667"
21947,"2007",-118.901341237409795,34.555423716625810,-118.801341237409801,34.455423716625809,"3668"
21947,"2007",-118.801341237409801,34.555423716625810,-118.701341237409807,34.455423716625809,"3669"
21947,"2007",-118.701341237409792,34.555423716625810,-118.601341237409798,34.455423716625809,"3670"
21947,"2007",-119.001341237409804,34.455423716625809,-118.901341237409810,34.355423716625808,"3730"
21947,"2007",-118.901341237409795,34.455423716625809,-118.801341237409801,34.355423716625808,"3731"
21947,"2007",-118.801341237409801,34.455423716625809,-118.701341237409807,34.355423716625808,"3732"
21947,"2007",-118.701341237409792,34.455423716625809,-118.601341237409798,34.355423716625808,"3733"
21948,"2007",-118.101341237409798,34.555423716625810,-118.001341237409804,34.455423716625809,"3676"
21949,"2007",-118.801341237409801,34.155423716625805,-118.701341237409807,34.055423716625803,"3905"
21949,"2007",-118.801341237409801,34.055423716625810,-118.701341237409807,33.955423716625809,"3967"
21950,"2007",-118.901341237409795,34.855423716625808,-118.801341237409801,34.755423716625806,"3479"
21950,"2007",-118.801341237409801,34.855423716625808,-118.701341237409807,34.755423716625806,"3480"
21950,"2007",-118.901341237409795,34.755423716625806,-118.801341237409801,34.655423716625805,"3541"
21950,"2007",-118.801341237409801,34.755423716625806,-118.701341237409807,34.655423716625805,"3542"
21951,"2007",-118.401341237409795,34.855423716625808,-118.301341237409801,34.755423716625806,"3484"
21952,"2007",-118.201341237409792,34.555423716625810,-118.101341237409798,34.455423716625809,"3675"
21953,"2007",-118.101341237409798,34.055423716625810,-118.001341237409804,33.955423716625809,"3974"
21954,"2007",-118.601341237409798,34.355423716625808,-118.501341237409804,34.255423716625806,"3790"
21955,"2007",-118.501341237409804,34.455423716625809,-118.401341237409810,34.355423716625808,"3735"
21956,"2007",-118.201341237409792,34.555423716625810,-118.101341237409798,34.455423716625809,"3675"
21958,"2007",-116.601341237409798,33.155423716625805,-116.501341237409804,33.055423716625803,"4345"
21959,"2007",-124.301341237409801,40.355423716625808,-124.201341237409807,40.255423716625806,"744"
21960,"2007",-123.901341237409810,40.355423716625808,-123.801341237409801,40.255423716625806,"748"
21962,"2007",-123.901341237409810,41.355423716625808,-123.801341237409801,41.255423716625806,"309"
21963,"2007",-118.701341237409792,35.255423716625806,-118.601341237409798,35.155423716625805,"3236"
21964,"2007",-118.501341237409804,35.055423716625810,-118.401341237409810,34.955423716625809,"3360"
21964,"2007",-118.401341237409795,35.055423716625810,-118.301341237409801,34.955423716625809,"3361"
21964,"2007",-118.501341237409804,34.955423716625809,-118.401341237409810,34.855423716625808,"3422"
21964,"2007",-118.401341237409795,34.955423716625809,-118.301341237409801,34.855423716625808,"3423"
21965,"2007",-118.501341237409804,35.755423716625806,-118.401341237409810,35.655423716625805,"2939"
21965,"2007",-118.401341237409795,35.755423716625806,-118.301341237409801,35.655423716625805,"2940"
21966,"2007",-118.101341237409798,34.555423716625810,-118.001341237409804,34.455423716625809,"3676"
21967,"2007",-118.401341237409795,33.455423716625809,-118.301341237409801,33.355423716625808,"4226"
21967,"2007",-118.401341237409795,33.355423716625808,-118.301341237409801,33.255423716625806,"4266"
21968,"2007",-118.401341237409795,34.555423716625810,-118.301341237409801,34.455423716625809,"3673"
21969,"2007",-118.501341237409804,34.755423716625806,-118.401341237409810,34.655423716625805,"3545"
21970,"2007",-119.501341237409804,37.155423716625805,-119.401341237409810,37.055423716625803,"2154"
21971,"2007",-120.701341237409807,36.255423716625806,-120.601341237409812,36.155423716625805,"2627"
21972,"2007",-117.201341237409792,33.155423716625805,-117.101341237409798,33.055423716625803,"4339"
21973,"2007",-118.601341237409798,34.455423716625809,-118.501341237409804,34.355423716625808,"3734"
21974,"2007",-119.801341237409801,37.055423716625810,-119.701341237409807,36.955423716625809,"2202"
21975,"2007",-116.601341237409798,32.655423716625805,-116.501341237409804,32.555423716625803,"4503"
21976,"2007",-117.001341237409804,33.155423716625805,-116.901341237409810,33.055423716625803,"4341"
21977,"2007",-116.801341237409801,32.655423716625805,-116.701341237409807,32.555423716625803,"4501"
21978,"2007",-117.301341237409801,33.355423716625808,-117.201341237409807,33.255423716625806,"4272"
21978,"2007",-117.201341237409792,33.355423716625808,-117.101341237409798,33.255423716625806,"4273"
21979,"2007",-120.901341237409795,41.155423716625805,-120.801341237409801,41.055423716625803,"425"
21982,"2007",-120.301341237409801,40.255423716625806,-120.201341237409807,40.155423716625805,"829"
21983,"2007",-122.101341237409798,38.555423716625810,-122.001341237409804,38.455423716625809,"1487"
21984,"2007",-122.301341237409801,38.455423716625809,-122.201341237409807,38.355423716625808,"1526"
21985,"2007",-122.701341237409807,38.655423716625805,-122.601341237409812,38.555423716625803,"1441"
21986,"2007",-122.601341237409798,38.855423716625808,-122.501341237409804,38.755423716625806,"1362"
21987,"2007",-122.201341237409807,38.555423716625810,-122.101341237409812,38.455423716625809,"1486"
21987,"2007",-122.101341237409798,38.555423716625810,-122.001341237409804,38.455423716625809,"1487"
21988,"2007",-122.901341237409810,39.155423716625805,-122.801341237409801,39.055423716625803,"1241"
21989,"2007",-123.101341237409798,38.855423716625808,-123.001341237409804,38.755423716625806,"1357"
21990,"2007",-118.401341237409795,34.155423716625805,-118.301341237409801,34.055423716625803,"3909"
21990,"2007",-118.301341237409801,34.155423716625805,-118.201341237409807,34.055423716625803,"3910"
21991,"2007",-118.401341237409795,34.155423716625805,-118.301341237409801,34.055423716625803,"3909"
21992,"2007",-119.001341237409804,34.255423716625806,-118.901341237409810,34.155423716625805,"3839"
21993,"2007",-119.001341237409804,34.255423716625806,-118.901341237409810,34.155423716625805,"3839"
21994,"2007",-119.001341237409804,34.255423716625806,-118.901341237409810,34.155423716625805,"3839"
21995,"2007",-119.001341237409804,34.155423716625805,-118.901341237409810,34.055423716625803,"3903"
21996,"2007",-118.801341237409801,34.155423716625805,-118.701341237409807,34.055423716625803,"3905"
21997,"2007",-117.801341237409801,33.855423716625808,-117.701341237409807,33.755423716625806,"4068"
21998,"2007",-117.801341237409801,33.855423716625808,-117.701341237409807,33.755423716625806,"4068"
21999,"2007",-117.801341237409801,33.855423716625808,-117.701341237409807,33.755423716625806,"4068"
22000,"2007",-117.701341237409792,33.555423716625810,-117.601341237409798,33.455423716625809,"4188"
22001,"2007",-117.701341237409792,33.655423716625805,-117.601341237409798,33.555423716625803,"4146"
22002,"2007",-117.701341237409792,33.655423716625805,-117.601341237409798,33.555423716625803,"4146"
22003,"2007",-117.801341237409801,33.855423716625808,-117.701341237409807,33.755423716625806,"4068"
22004,"2007",-116.901341237409795,33.455423716625809,-116.801341237409801,33.355423716625808,"4237"
22005,"2007",-120.501341237409804,34.655423716625805,-120.401341237409810,34.555423716625803,"3588"
22006,"2007",-120.201341237409792,34.555423716625810,-120.101341237409798,34.455423716625809,"3655"
22007,"2007",-120.101341237409798,34.755423716625806,-120.001341237409804,34.655423716625805,"3529"
22008,"2007",-118.401341237409795,34.155423716625805,-118.301341237409801,34.055423716625803,"3909"
22009,"2007",-118.801341237409801,34.155423716625805,-118.701341237409807,34.055423716625803,"3905"
22010,"2007",-118.801341237409801,34.155423716625805,-118.701341237409807,34.055423716625803,"3905"
22011,"2007",-118.701341237409792,34.155423716625805,-118.601341237409798,34.055423716625803,"3906"
22012,"2007",-118.701341237409792,34.155423716625805,-118.601341237409798,34.055423716625803,"3906"
22013,"2007",-118.801341237409801,34.155423716625805,-118.701341237409807,34.055423716625803,"3905"
22014,"2007",-117.601341237409798,34.055423716625810,-117.501341237409804,33.955423716625809,"3979"
22014,"2007",-117.501341237409804,34.055423716625810,-117.401341237409810,33.955423716625809,"3980"
22015,"2007",-117.201341237409792,33.555423716625810,-117.101341237409798,33.455423716625809,"4193"
22016,"2007",-117.801341237409801,33.655423716625805,-117.701341237409807,33.555423716625803,"4145"
22017,"2007",-117.801341237409801,33.855423716625808,-117.701341237409807,33.755423716625806,"4068"
22018,"2007",-117.701341237409792,33.655423716625805,-117.601341237409798,33.555423716625803,"4146"
22019,"2007",-117.901341237409795,33.955423716625809,-117.801341237409801,33.855423716625808,"4025"
22020,"2007",-120.901341237409795,38.855423716625808,-120.801341237409801,38.755423716625806,"1379"
22021,"2007",-120.901341237409795,38.755423716625806,-120.801341237409801,38.655423716625805,"1419"
22022,"2007",-117.601341237409798,33.455423716625809,-117.501341237409804,33.355423716625808,"4230"
22022,"2007",-117.501341237409804,33.455423716625809,-117.401341237409810,33.355423716625808,"4231"
22022,"2007",-117.601341237409798,33.355423716625808,-117.501341237409804,33.255423716625806,"4269"
22022,"2007",-117.501341237409804,33.355423716625808,-117.401341237409810,33.255423716625806,"4270"
22022,"2007",-117.401341237409795,33.355423716625808,-117.301341237409801,33.255423716625806,"4271"
22023,"2007",-117.701341237409792,33.955423716625809,-117.601341237409798,33.855423716625808,"4027"
22024,"2007",-123.101341237409798,41.655423716625805,-123.001341237409804,41.555423716625803,"189"
22025,"2007",-122.801341237409801,41.955423716625809,-122.701341237409807,41.855423716625808,"61"
22025,"2007",-122.801341237409801,41.855423716625808,-122.701341237409807,41.755423716625806,"106"
22025,"2007",-122.701341237409807,41.855423716625808,-122.601341237409812,41.755423716625806,"107"
22026,"2007",-123.201341237409807,41.655423716625805,-123.101341237409812,41.555423716625803,"188"
22027,"2007",-117.101341237409798,34.355423716625808,-117.001341237409804,34.255423716625806,"3805"
22027,"2007",-117.001341237409804,34.355423716625808,-116.901341237409810,34.255423716625806,"3806"
22027,"2007",-117.101341237409798,34.255423716625806,-117.001341237409804,34.155423716625805,"3858"
22027,"2007",-117.001341237409804,34.255423716625806,-116.901341237409810,34.155423716625805,"3859"
22028,"2007",-123.201341237409807,41.655423716625805,-123.101341237409812,41.555423716625803,"188"
22029,"2007",-117.501341237409804,34.355423716625808,-117.401341237409810,34.255423716625806,"3801"
22030,"2007",-117.501341237409804,34.255423716625806,-117.401341237409810,34.155423716625805,"3854"
22031,"2007",-117.301341237409801,34.255423716625806,-117.201341237409807,34.155423716625805,"3856"
22032,"2007",-117.501341237409804,34.255423716625806,-117.401341237409810,34.155423716625805,"3854"
22033,"2007",-121.201341237409807,42.055423716625810,-121.101341237409812,41.955423716625809,"32"
22034,"2007",-118.401341237409795,37.255423716625806,-118.301341237409801,37.155423716625805,"2114"
22034,"2007",-118.401341237409795,37.155423716625805,-118.301341237409801,37.055423716625803,"2165"
22035,"2007",-117.801341237409801,33.855423716625808,-117.701341237409807,33.755423716625806,"4068"
22035,"2007",-117.701341237409792,33.855423716625808,-117.601341237409798,33.755423716625806,"4069"
22035,"2007",-117.801341237409801,33.755423716625806,-117.701341237409807,33.655423716625805,"4108"
22035,"2007",-117.701341237409792,33.755423716625806,-117.601341237409798,33.655423716625805,"4109"
22035,"2007",-117.601341237409798,33.755423716625806,-117.501341237409804,33.655423716625805,"4110"
22036,"2007",-118.801341237409801,37.855423716625808,-118.701341237409807,37.755423716625806,"1821"
22037,"2007",-118.401341237409795,36.855423716625808,-118.301341237409801,36.755423716625806,"2318"
22037,"2007",-118.301341237409801,36.855423716625808,-118.201341237409807,36.755423716625806,"2319"
22038,"2007",-117.201341237409792,34.355423716625808,-117.101341237409798,34.255423716625806,"3804"
22038,"2007",-117.101341237409798,34.355423716625808,-117.001341237409804,34.255423716625806,"3805"
22038,"2007",-117.201341237409792,34.255423716625806,-117.101341237409798,34.155423716625805,"3857"
22038,"2007",-117.101341237409798,34.255423716625806,-117.001341237409804,34.155423716625805,"3858"
22039,"2007",-117.301341237409801,33.455423716625809,-117.201341237409807,33.355423716625808,"4233"
22039,"2007",-117.201341237409792,33.455423716625809,-117.101341237409798,33.355423716625808,"4234"
22039,"2007",-117.201341237409792,33.355423716625808,-117.101341237409798,33.255423716625806,"4273"
22040,"2007",-119.601341237409798,38.655423716625805,-119.501341237409804,38.555423716625803,"1472"
22040,"2007",-119.601341237409798,38.555423716625810,-119.501341237409804,38.455423716625809,"1512"
22040,"2007",-119.501341237409804,38.555423716625810,-119.401341237409810,38.455423716625809,"1513"
22041,"2007",-121.901341237409795,40.455423716625809,-121.801341237409801,40.355423716625808,"723"
22042,"2007",-120.301341237409801,40.855423716625808,-120.201341237409807,40.755423716625806,"560"
22043,"2007",-118.101341237409798,35.655423716625805,-118.001341237409804,35.555423716625803,"3003"
22043,"2007",-118.001341237409804,35.655423716625805,-117.901341237409810,35.555423716625803,"3004"
22045,"2007",-119.901341237409795,35.655423716625805,-119.801341237409801,35.555423716625803,"2985"
22045,"2007",-119.801341237409801,35.655423716625805,-119.701341237409807,35.555423716625803,"2986"
22046,"2007",-118.501341237409804,35.655423716625805,-118.401341237409810,35.555423716625803,"2999"
22047,"2007",-120.501341237409804,41.455423716625809,-120.401341237409810,41.355423716625808,"300"
22048,"2007",-120.701341237409807,36.455423716625809,-120.601341237409812,36.355423716625808,"2513"
22049,"2007",-121.101341237409798,41.155423716625805,-121.001341237409804,41.055423716625803,"423"
22050,"2007",-121.801341237409801,39.755423716625806,-121.701341237409807,39.655423716625805,"1018"
22051,"2007",-121.801341237409801,39.855423716625808,-121.701341237409807,39.755423716625806,"979"
22051,"2007",-121.801341237409801,39.755423716625806,-121.701341237409807,39.655423716625805,"1018"
22052,"2007",-121.501341237409804,39.455423716625809,-121.401341237409810,39.355423716625808,"1138"
22052,"2007",-121.501341237409804,39.355423716625808,-121.401341237409810,39.255423716625806,"1177"
22053,"2007",-120.701341237409807,36.655423716625805,-120.601341237409812,36.555423716625803,"2402"
22055,"2007",-120.001341237409804,38.155423716625805,-119.901341237409810,38.055423716625803,"1674"
22056,"2007",-119.101341237409798,37.455423716625809,-119.001341237409804,37.355423716625808,"2008"
22056,"2007",-119.101341237409798,37.355423716625808,-119.001341237409804,37.255423716625806,"2057"
22057,"2007",-120.901341237409795,40.355423716625808,-120.801341237409801,40.255423716625806,"778"
22057,"2007",-120.801341237409801,40.355423716625808,-120.701341237409807,40.255423716625806,"779"
22057,"2007",-120.701341237409807,40.355423716625808,-120.601341237409812,40.255423716625806,"780"
22057,"2007",-120.901341237409795,40.255423716625806,-120.801341237409801,40.155423716625805,"823"
22057,"2007",-120.801341237409801,40.255423716625806,-120.701341237409807,40.155423716625805,"824"
22057,"2007",-120.701341237409807,40.255423716625806,-120.601341237409812,40.155423716625805,"825"
22057,"2007",-120.801341237409801,40.155423716625805,-120.701341237409807,40.055423716625803,"866"
22058,"2007",-116.701341237409792,33.055423716625810,-116.601341237409798,32.955423716625809,"4375"
22058,"2007",-116.701341237409792,32.955423716625809,-116.601341237409798,32.855423716625808,"4409"
22059,"2007",-118.301341237409801,34.455423716625809,-118.201341237409807,34.355423716625808,"3737"
22060,"2007",-118.401341237409795,36.955423716625809,-118.301341237409801,36.855423716625808,"2267"
22060,"2007",-118.301341237409801,36.955423716625809,-118.201341237409807,36.855423716625808,"2268"
22060,"2007",-118.401341237409795,36.855423716625808,-118.301341237409801,36.755423716625806,"2318"
22060,"2007",-118.301341237409801,36.855423716625808,-118.201341237409807,36.755423716625806,"2319"
22061,"2007",-118.801341237409801,37.855423716625808,-118.701341237409807,37.755423716625806,"1821"
22062,"2007",-116.601341237409798,32.855423716625808,-116.501341237409804,32.755423716625806,"4444"
22063,"2007",-124.001341237409804,41.855423716625808,-123.901341237409810,41.755423716625806,"94"
22064,"2007",-117.101341237409798,33.455423716625809,-117.001341237409804,33.355423716625808,"4235"
22064,"2007",-117.001341237409804,33.455423716625809,-116.901341237409810,33.355423716625808,"4236"
22064,"2007",-116.901341237409795,33.455423716625809,-116.801341237409801,33.355423716625808,"4237"
22064,"2007",-117.101341237409798,33.355423716625808,-117.001341237409804,33.255423716625806,"4274"
22064,"2007",-117.001341237409804,33.355423716625808,-116.901341237409810,33.255423716625806,"4275"
22064,"2007",-116.901341237409795,33.355423716625808,-116.801341237409801,33.255423716625806,"4276"
22064,"2007",-117.001341237409804,33.255423716625806,-116.901341237409810,33.155423716625805,"4310"
22064,"2007",-116.901341237409795,33.255423716625806,-116.801341237409801,33.155423716625805,"4311"
22065,"2007",-121.201341237409807,41.355423716625808,-121.101341237409812,41.255423716625806,"336"
22065,"2007",-121.101341237409798,41.355423716625808,-121.001341237409804,41.255423716625806,"337"
22066,"2007",-118.801341237409801,35.555423716625810,-118.701341237409807,35.455423716625809,"3055"
22067,"2007",-118.801341237409801,35.555423716625810,-118.701341237409807,35.455423716625809,"3055"
22067,"2007",-118.801341237409801,35.455423716625809,-118.701341237409807,35.355423716625808,"3114"
22068,"2007",-120.801341237409801,39.055423716625810,-120.701341237409807,38.955423716625809,"1301"
22068,"2007",-120.701341237409807,39.055423716625810,-120.601341237409812,38.955423716625809,"1302"
22069,"2007",-123.201341237409807,39.855423716625808,-123.101341237409812,39.755423716625806,"965"
22069,"2007",-123.101341237409798,39.855423716625808,-123.001341237409804,39.755423716625806,"966"
22070,"2007",-120.301341237409801,39.355423716625808,-120.201341237409807,39.255423716625806,"1189"
22071,"2007",-121.401341237409795,38.855423716625808,-121.301341237409801,38.755423716625806,"1374"
22072,"2007",-121.901341237409795,39.255423716625806,-121.801341237409801,39.155423716625805,"1212"
22074,"2007",-121.301341237409801,38.955423716625809,-121.201341237409807,38.855423716625808,"1335"
22075,"2007",-121.401341237409795,38.855423716625808,-121.301341237409801,38.755423716625806,"1374"
22076,"2007",-121.301341237409801,39.055423716625810,-121.201341237409807,38.955423716625809,"1296"
22077,"2007",-121.501341237409804,39.255423716625806,-121.401341237409810,39.155423716625805,"1216"
22077,"2007",-121.401341237409795,39.255423716625806,-121.301341237409801,39.155423716625805,"1217"
22078,"2007",-121.401341237409795,38.955423716625809,-121.301341237409801,38.855423716625808,"1334"
22079,"2007",-121.401341237409795,38.955423716625809,-121.301341237409801,38.855423716625808,"1334"
22080,"2007",-117.401341237409795,33.555423716625810,-117.301341237409801,33.455423716625809,"4191"
